Order_Date,Country,Product,Sales,Profit,Discount
2023-12-22,France,Headphones,4787.86,997.64,0.0
2023-12-22,France,Tablet,30858.78,5760.85,0.0
2023-12-22,France,Chair,8585.92,1308.72,10.0
2023-12-22,France,Laptop,83646.24,15917.48,0.0
2023-12-22,France,Monitor,18236.13,3979.47,0.0
2023-12-22,France,Monitor,21503.51,3191.02,5.0
2023-12-22,France,Mobile,39658.41153846154,6916.551538461538,4.615384615384615
2023-12-22,Japan,Keyboard,4570.05,1093.0,5.0
2023-12-22,Japan,Keyboard,4085.43,821.61,5.0
2023-12-22,Japan,Keyboard,4218.52,846.79,10.0
2023-12-22,Japan,Keyboard,4911.51,1047.24,5.0
2023-12-22,Japan,Headphones,6260.46,1366.71,5.0
2023-12-22,Japan,Headphones,6581.1,1413.69,10.0
2023-12-22,Japan,Tablet,41309.11368421053,7649.417894736842,2.8947368421052633
2023-12-22,Japan,Chair,11098.77607142857,2136.587142857143,5.178571428571429
2023-12-22,Japan,Laptop,98865.63,17441.95,0.0
2023-12-22,Japan,Laptop,81291.2,12590.64,10.0
2023-12-22,Japan,Monitor,21177.52,4682.66,0.0
2023-12-22,Japan,Mobile,48693.75111111111,9163.235000000002,4.444444444444445
2023-12-22,Canada,Keyboard,3957.560208333334,752.2922916666668,3.8541666666666665
2023-12-22,Canada,Headphones,5406.24,997.44,0.0
2023-12-22,Canada,Tablet,33392.47749999999,5983.215,5.0
2023-12-22,Canada,Chair,9231.88,2002.2,0.0
2023-12-22,Canada,Laptop,74356.34555555556,13819.44888888889,3.3333333333333335
2023-12-22,Canada,Monitor,18398.2,3641.4,0.0
2023-12-22,Canada,Mobile,40697.873999999996,7222.210000000001,4.0
2023-12-22,Australia,Keyboard,3750.92,608.28,0.0
2023-12-22,Australia,Headphones,4904.76,1080.41,0.0
2023-12-22,Australia,Tablet,32579.745454545457,6207.6618181818185,5.909090909090909
2023-12-22,Australia,Chair,8092.47,1144.38,5.0
2023-12-22,Australia,Laptop,80522.73,16313.913333333336,3.3333333333333335
2023-12-22,Australia,Monitor,19698.579523809523,3804.879047619047,3.8095238095238093
2023-12-22,Australia,Mobile,39560.14571428572,7223.732857142858,4.285714285714286
2023-12-22,Brazil,Keyboard,3472.61,786.31,0.0
2023-12-22,Brazil,Keyboard,3534.05,733.28,5.0
2023-12-22,Brazil,Keyboard,3642.22,608.31,0.0
2023-12-22,Brazil,Headphones,4669.93,992.48,5.0
2023-12-22,Brazil,Headphones,4358.29,942.92,10.0
2023-12-22,Brazil,Headphones,4886.25,806.07,5.0
2023-12-22,Brazil,Tablet,27857.849374999998,5325.19125,5.625
2023-12-22,Brazil,Chair,7787.892272727274,1294.1354545454544,3.6363636363636362
2023-12-22,Brazil,Laptop,67200.902,12769.728,2.6666666666666665
2023-12-22,Brazil,Monitor,16889.165624999998,3141.50875,5.3125
2023-12-22,Brazil,Mobile,32184.9,5310.99,10.0
2023-12-22,UAE,Keyboard,5737.9,901.74,5.0
2023-12-22,UAE,Headphones,7339.046521739131,1374.101739130435,4.130434782608695
2023-12-22,UAE,Tablet,45480.9225,9590.94875,2.5
2023-12-22,UAE,Chair,12808.54,2557.33,0.0
2023-12-22,UAE,Laptop,109826.318,18904.514000000003,6.0
2023-12-22,UAE,Monitor,27813.59,6207.6,0.0
2023-12-22,UAE,Mobile,55409.46,9248.48,5.714285714285714
2023-12-23,USA,Keyboard,5282.16,1033.62,5.0
2023-12-23,USA,Keyboard,5286.38,729.85,5.0
2023-12-23,USA,Headphones,7452.99,1207.92,0.0
2023-12-23,USA,Tablet,39575.22235294118,7448.901176470588,2.9411764705882355
2023-12-23,USA,Chair,10671.55,1680.54,0.0
2023-12-23,USA,Chair,12472.52,2776.06,10.0
2023-12-23,USA,Laptop,107177.11,17951.99,5.0
2023-12-23,USA,Monitor,25600.15,5450.33,15.0
2023-12-23,USA,Mobile,45288.27,7570.12,0.0
2023-12-23,India,Keyboard,2939.82,700.56,0.0
2023-12-23,India,Headphones,3604.37,717.8,0.0
2023-12-23,India,Headphones,4019.29,868.81,0.0
2023-12-23,India,Headphones,3613.13,664.21,0.0
2023-12-23,India,Headphones,4265.24,1019.96,0.0
2023-12-23,India,Headphones,4006.04,805.53,10.0
2023-12-23,India,Tablet,22030.1,4121.23,0.0
2023-12-23,India,Chair,6083.49,1315.47,5.0
2023-12-23,India,Laptop,64049.69,10901.55,0.0
2023-12-23,India,Monitor,14037.779032258066,2538.891290322581,4.032258064516129
2023-12-23,India,Mobile,27735.579565217395,4892.141739130435,5.434782608695652
2023-12-23,Germany,Keyboard,4149.98,904.84,0.0
2023-12-23,Germany,Headphones,5835.826818181818,1109.801590909091,4.7727272727272725
2023-12-23,Germany,Tablet,36649.867999999995,6663.345333333332,3.3333333333333335
2023-12-23,Germany,Chair,11416.51,1917.48,0.0
2023-12-23,Germany,Chair,11764.94,1764.81,15.0
2023-12-23,Germany,Chair,11680.76,2367.95,10.0
2023-12-23,Germany,Laptop,85172.60166666667,16679.05,5.0
2023-12-23,Germany,Monitor,22654.0225,4289.771,5.25
2023-12-23,Germany,Mobile,43825.43538461539,8030.7269230769225,1.5384615384615385
2023-12-23,UK,Keyboard,4070.94,870.05,0.0
2023-12-23,UK,Headphones,5864.89,1128.66,0.0
2023-12-23,UK,Headphones,5157.64,865.83,0.0
2023-12-23,UK,Tablet,31368.97666666667,5792.092500000002,5.0
2023-12-23,UK,Chair,9051.178421052633,1635.7257894736842,6.842105263157895
2023-12-23,UK,Laptop,78726.535,13968.457499999999,4.583333333333333
2023-12-23,UK,Monitor,20597.9055,4109.9865,5.25
2023-12-23,UK,Mobile,42512.18,7905.09,5.0
2023-12-23,UK,Mobile,47074.0,10818.38,15.0
2023-12-23,France,Keyboard,4206.02,584.32,5.0
2023-12-23,France,Keyboard,4632.91,963.44,5.0
2023-12-23,France,Headphones,5544.77,1251.32,0.0
2023-12-23,France,Headphones,5534.92,757.21,0.0
2023-12-23,France,Headphones,6067.11,1136.42,0.0
2023-12-23,France,Tablet,37559.92,6430.93,5.0
2023-12-23,France,Chair,9227.294782608695,1696.2108695652175,3.9130434782608696
2023-12-23,France,Laptop,91759.81,20319.7,5.0
2023-12-23,France,Monitor,20049.296470588237,3773.1899999999996,4.705882352941177
2023-12-23,France,Mobile,39658.41153846154,6916.551538461538,4.615384615384615
2023-12-23,Japan,Keyboard,4481.87,728.66,0.0
2023-12-23,Japan,Keyboard,4765.53,723.02,0.0
2023-12-23,Japan,Headphones,6264.432571428571,1195.4837142857143,5.571428571428571
2023-12-23,Japan,Tablet,39710.33,9030.13,0.0
2023-12-23,Japan,Tablet,44283.06,7587.41,0.0
2023-12-23,Japan,Chair,11098.77607142857,2136.587142857143,5.178571428571429
2023-12-23,Japan,Laptop,96539.9925,17709.175,3.125
2023-12-23,Japan,Monitor,23973.36294117647,4344.511176470587,3.5294117647058822
2023-12-23,Japan,Mobile,56813.55,10410.77,5.0
2023-12-23,Canada,Keyboard,3984.51,927.09,5.0
2023-12-23,Canada,Keyboard,3717.74,879.31,0.0
2023-12-23,Canada,Headphones,5271.541363636363,922.7081818181819,4.7727272727272725
2023-12-23,Canada,Tablet,33392.47749999999,5983.215,5.0
2023-12-23,Canada,Chair,9224.575199999997,1828.1059999999998,4.2
2023-12-23,Canada,Laptop,78475.89,18770.79,0.0
2023-12-23,Canada,Monitor,19246.52,3891.4,10.0
2023-12-23,Canada,Mobile,44698.78,9037.22,5.0
2023-12-23,Australia,Keyboard,4454.59,878.04,10.0
2023-12-23,Australia,Headphones,4961.62,1084.3,0.0
2023-12-23,Australia,Headphones,4964.04,1155.78,5.0
2023-12-23,Australia,Headphones,5330.35,1015.95,0.0
2023-12-23,Australia,Tablet,32579.745454545457,6207.6618181818185,5.909090909090909
2023-12-23,Australia,Chair,9141.22052631579,1648.9684210526316,4.7368421052631575
2023-12-23,Australia,Laptop,80522.73,16313.913333333336,3.3333333333333335
2023-12-23,Australia,Monitor,23557.98,3974.83,0.0
2023-12-23,Australia,Mobile,39560.14571428572,7223.732857142858,4.285714285714286
2023-12-23,Brazil,Keyboard,3442.29,685.21,0.0
2023-12-23,Brazil,Keyboard,3649.42,768.74,0.0
2023-12-23,Brazil,Headphones,4296.94,574.26,0.0
2023-12-23,Brazil,Tablet,27857.849374999998,5325.19125,5.625
2023-12-23,Brazil,Chair,7787.892272727274,1294.1354545454544,3.6363636363636362
2023-12-23,Brazil,Laptop,67200.902,12769.728,2.6666666666666665
2023-12-23,Brazil,Monitor,17868.97,3704.03,5.0
2023-12-23,Brazil,Mobile,38647.8,6583.39,5.0
2023-12-23,UAE,Keyboard,6333.36,1425.46,5.0
2023-12-23,UAE,Keyboard,5389.44,1068.15,5.0
2023-12-23,UAE,Headphones,7015.3,1506.84,5.0
2023-12-23,UAE,Tablet,45480.9225,9590.94875,2.5
2023-12-23,UAE,Chair,13333.387857142856,2557.682857142857,2.5
2023-12-23,UAE,Laptop,109826.318,18904.514000000003,6.0
2023-12-23,UAE,Monitor,27041.085555555554,5426.233333333334,4.444444444444445
2023-12-23,UAE,Mobile,55409.46,9248.48,5.714285714285714
2023-12-24,USA,Keyboard,4955.69,772.45,5.0
2023-12-24,USA,Keyboard,5463.61,825.86,15.0
2023-12-24,USA,Headphones,6388.911132075471,1203.1490566037737,3.6792452830188678
2023-12-24,USA,Tablet,45887.58,8593.81,0.0
2023-12-24,USA,Chair,10992.633939393942,2126.513636363636,3.9393939393939394
2023-12-24,USA,Laptop,96701.7,19198.35,5.0
2023-12-24,USA,Laptop,98414.88,13329.16,5.0
2023-12-24,USA,Monitor,24113.63,4906.02,0.0
2023-12-24,USA,Monitor,26324.01,3919.07,15.0
2023-12-24,USA,Mobile,47012.61,11063.67,0.0
2023-12-24,USA,Mobile,47347.88,9061.86,0.0
2023-12-24,India,Keyboard,2617.73,474.84,5.0
2023-12-24,India,Keyboard,3051.35,539.28,0.0
2023-12-24,India,Keyboard,3189.53,599.04,10.0
2023-12-24,India,Headphones,3778.706440677966,714.5635593220339,4.406779661016949
2023-12-24,India,Tablet,23004.100000000002,4115.455238095238,3.8095238095238093
2023-12-24,India,Chair,7187.52,1154.5,0.0
2023-12-24,India,Laptop,52895.33,12120.26,0.0
2023-12-24,India,Laptop,65080.27,13977.23,0.0
2023-12-24,India,Monitor,15366.03,2738.44,15.0
2023-12-24,India,Monitor,16304.7,2475.65,0.0
2023-12-24,India,Mobile,28016.27,3707.8,15.0
2023-12-24,Germany,Keyboard,4765.29,977.09,0.0
2023-12-24,Germany,Keyboard,4098.17,671.22,0.0
2023-12-24,Germany,Keyboard,5000.68,965.26,0.0
2023-12-24,Germany,Keyboard,4604.12,962.89,0.0
2023-12-24,Germany,Keyboard,4729.83,836.42,15.0
2023-12-24,Germany,Headphones,5716.76,1316.4,0.0
2023-12-24,Germany,Tablet,36649.867999999995,6663.345333333332,3.3333333333333335
2023-12-24,Germany,Chair,10791.96,2206.38,15.0
2023-12-24,Germany,Laptop,85172.60166666667,16679.05,5.0
2023-12-24,Germany,Monitor,22654.0225,4289.771,5.25
2023-12-24,Germany,Mobile,43825.43538461539,8030.7269230769225,1.5384615384615385
2023-12-24,UK,Keyboard,4383.42,585.5,10.0
2023-12-24,UK,Keyboard,4474.35,656.05,0.0
2023-12-24,UK,Keyboard,4511.89,911.35,0.0
2023-12-24,UK,Keyboard,4371.55,768.24,10.0
2023-12-24,UK,Headphones,5416.96,1159.65,15.0
2023-12-24,UK,Tablet,31368.97666666667,5792.092500000002,5.0
2023-12-24,UK,Chair,9051.178421052633,1635.7257894736842,6.842105263157895
2023-12-24,UK,Laptop,78726.535,13968.457499999999,4.583333333333333
2023-12-24,UK,Monitor,19999.93,4606.16,5.0
2023-12-24,UK,Mobile,39206.75809523809,7545.904285714285,4.523809523809524
2023-12-24,France,Keyboard,4633.32,1049.4,0.0
2023-12-24,France,Keyboard,3818.55,904.16,15.0
2023-12-24,France,Keyboard,4252.42,766.13,15.0
2023-12-24,France,Headphones,6046.57,1100.15,0.0
2023-12-24,France,Tablet,33420.39,6789.31,5.0
2023-12-24,France,Chair,10931.49,2472.0,10.0
2023-12-24,France,Laptop,79988.9525,15794.183333333334,1.25
2023-12-24,France,Monitor,20049.296470588237,3773.1899999999996,4.705882352941177
2023-12-24,France,Mobile,37382.98,6265.66,15.0
2023-12-24,Japan,Keyboard,5225.77,844.51,0.0
2023-12-24,Japan,Keyboard,5243.85,1170.65,10.0
2023-12-24,Japan,Keyboard,5619.27,1137.49,0.0
2023-12-24,Japan,Headphones,6264.432571428571,1195.4837142857143,5.571428571428571
2023-12-24,Japan,Tablet,41309.11368421053,7649.417894736842,2.8947368421052633
2023-12-24,Japan,Chair,11098.77607142857,2136.587142857143,5.178571428571429
2023-12-24,Japan,Laptop,93117.33,18599.18,0.0
2023-12-24,Japan,Monitor,23973.36294117647,4344.511176470587,3.5294117647058822
2023-12-24,Japan,Mobile,46196.32,9736.35,15.0
2023-12-24,Canada,Keyboard,4348.48,753.63,15.0
2023-12-24,Canada,Keyboard,4329.82,868.38,0.0
2023-12-24,Canada,Headphones,5260.61,734.25,5.0
2023-12-24,Canada,Tablet,33392.47749999999,5983.215,5.0
2023-12-24,Canada,Chair,9224.575199999997,1828.1059999999998,4.2
2023-12-24,Canada,Laptop,74356.34555555556,13819.44888888889,3.3333333333333335
2023-12-24,Canada,Monitor,20283.514166666664,3871.1141666666667,5.416666666666667
2023-12-24,Canada,Mobile,40697.873999999996,7222.210000000001,4.0
2023-12-24,Australia,Keyboard,3827.97,518.73,0.0
2023-12-24,Australia,Headphones,5861.05,1215.21,15.0
2023-12-24,Australia,Tablet,32579.745454545457,6207.6618181818185,5.909090909090909
2023-12-24,Australia,Chair,9787.28,1855.96,0.0
2023-12-24,Australia,Laptop,76100.7,13698.18,0.0
2023-12-24,Australia,Monitor,19698.579523809523,3804.879047619047,3.8095238095238093
2023-12-24,Australia,Mobile,39560.14571428572,7223.732857142858,4.285714285714286
2023-12-24,Brazil,Keyboard,3161.27,469.48,10.0
2023-12-24,Brazil,Keyboard,3624.94,855.41,5.0
2023-12-24,Brazil,Headphones,4982.45,743.81,5.0
2023-12-24,Brazil,Tablet,29878.78,6252.82,10.0
2023-12-24,Brazil,Chair,7787.892272727274,1294.1354545454544,3.6363636363636362
2023-12-24,Brazil,Laptop,67200.902,12769.728,2.6666666666666665
2023-12-24,Brazil,Monitor,17603.89,2768.02,5.0
2023-12-24,Brazil,Mobile,32503.98,7766.5,15.0
2023-12-24,UAE,Keyboard,6286.44,1257.02,5.0
2023-12-24,UAE,Keyboard,5970.65,1082.68,0.0
2023-12-24,UAE,Headphones,7076.5,1525.9,0.0
2023-12-24,UAE,Tablet,45480.9225,9590.94875,2.5
2023-12-24,UAE,Chair,13333.387857142856,2557.682857142857,2.5
2023-12-24,UAE,Laptop,109826.318,18904.514000000003,6.0
2023-12-24,UAE,Monitor,31306.5,6479.41,5.0
2023-12-24,UAE,Mobile,55409.46,9248.48,5.714285714285714
2023-12-25,USA,Keyboard,4972.83,818.44,10.0
2023-12-25,USA,Keyboard,4271.02,595.97,10.0
2023-12-25,USA,Keyboard,4516.99,749.91,0.0
2023-12-25,USA,Keyboard,4724.37,839.04,15.0
2023-12-25,USA,Headphones,6388.911132075471,1203.1490566037737,3.6792452830188678
2023-12-25,USA,Tablet,39575.22235294118,7448.901176470588,2.9411764705882355
2023-12-25,USA,Chair,10155.92,1917.06,10.0
2023-12-25,USA,Chair,11100.8,2375.88,5.0
2023-12-25,USA,Chair,9748.68,1931.72,5.0
2023-12-25,USA,Laptop,95810.75636363636,16880.251818181816,5.2272727272727275
2023-12-25,USA,Monitor,23904.797586206896,4424.480344827586,6.724137931034483
2023-12-25,USA,Mobile,49028.99,7556.48,15.0
2023-12-25,USA,Mobile,43640.77,9071.41,5.0
2023-12-25,India,Keyboard,2461.58,567.29,5.0
2023-12-25,India,Keyboard,2537.54,600.37,5.0
2023-12-25,India,Headphones,3846.13,512.35,15.0
2023-12-25,India,Tablet,22799.97,3404.15,0.0
2023-12-25,India,Chair,6360.62,1509.41,5.0
2023-12-25,India,Chair,5864.99,1242.65,5.0
2023-12-25,India,Chair,6509.11,1239.66,0.0
2023-12-25,India,Laptop,58871.47,12676.06,10.0
2023-12-25,India,Laptop,48237.0,7662.7,5.0
2023-12-25,India,Monitor,13478.68,3012.58,0.0
2023-12-25,India,Mobile,27735.579565217395,4892.141739130435,5.434782608695652
2023-12-25,Germany,Keyboard,4246.12,559.2,0.0
2023-12-25,Germany,Keyboard,4016.52,905.21,10.0
2023-12-25,Germany,Keyboard,3995.33,689.19,0.0
2023-12-25,Germany,Keyboard,3916.77,661.62,15.0
2023-12-25,Germany,Headphones,5119.54,1170.09,0.0
2023-12-25,Germany,Headphones,5801.05,922.54,0.0
2023-12-25,Germany,Tablet,36649.867999999995,6663.345333333332,3.3333333333333335
2023-12-25,Germany,Chair,10520.100645161288,1979.1932258064512,5.645161290322581
2023-12-25,Germany,Laptop,85172.60166666667,16679.05,5.0
2023-12-25,Germany,Monitor,22654.0225,4289.771,5.25
2023-12-25,Germany,Mobile,43888.45,8940.17,0.0
2023-12-25,Germany,Mobile,42773.97,6710.32,0.0
2023-12-25,UK,Keyboard,4258.1,945.84,15.0
2023-12-25,UK,Headphones,5625.0,1258.19,0.0
2023-12-25,UK,Headphones,4525.3,857.31,10.0
2023-12-25,UK,Tablet,31368.97666666667,5792.092500000002,5.0
2023-12-25,UK,Chair,7906.39,1589.57,0.0
2023-12-25,UK,Laptop,78726.535,13968.457499999999,4.583333333333333
2023-12-25,UK,Monitor,20571.65,4904.23,10.0
2023-12-25,UK,Mobile,39058.33,5407.01,0.0
2023-12-25,UK,Mobile,35074.52,7987.24,5.0
2023-12-25,France,Keyboard,4072.18,602.95,0.0
2023-12-25,France,Keyboard,3488.65,673.28,0.0
2023-12-25,France,Headphones,5554.51,810.92,5.0
2023-12-25,France,Headphones,5359.72,1192.93,10.0
2023-12-25,France,Tablet,29050.31,6099.1,15.0
2023-12-25,France,Tablet,35767.68,6845.05,0.0
2023-12-25,France,Chair,9227.294782608695,1696.2108695652175,3.9130434782608696
2023-12-25,France,Laptop,79988.9525,15794.183333333334,1.25
2023-12-25,France,Monitor,20049.296470588237,3773.1899999999996,4.705882352941177
2023-12-25,France,Mobile,35394.26,7310.62,10.0
2023-12-25,Japan,Keyboard,4643.31,701.49,5.0
2023-12-25,Japan,Headphones,6274.27,1237.4,0.0
2023-12-25,Japan,Tablet,37491.82,5183.01,0.0
2023-12-25,Japan,Chair,10150.78,2209.92,0.0
2023-12-25,Japan,Chair,10059.34,1672.41,5.0
2023-12-25,Japan,Laptop,96539.9925,17709.175,3.125
2023-12-25,Japan,Monitor,23084.13,5192.07,0.0
2023-12-25,Japan,Mobile,50345.9,7689.86,0.0
2023-12-25,Canada,Keyboard,4206.33,928.57,0.0
2023-12-25,Canada,Keyboard,3637.36,642.05,0.0
2023-12-25,Canada,Headphones,4898.73,784.41,0.0
2023-12-25,Canada,Tablet,33392.47749999999,5983.215,5.0
2023-12-25,Canada,Chair,9224.575199999997,1828.1059999999998,4.2
2023-12-25,Canada,Laptop,74356.34555555556,13819.44888888889,3.3333333333333335
2023-12-25,Canada,Monitor,20283.514166666664,3871.1141666666667,5.416666666666667
2023-12-25,Canada,Mobile,40697.873999999996,7222.210000000001,4.0
2023-12-25,Australia,Keyboard,3562.79,501.97,10.0
2023-12-25,Australia,Keyboard,4234.1,919.03,0.0
2023-12-25,Australia,Headphones,5497.11,887.3,5.0
2023-12-25,Australia,Tablet,32579.745454545457,6207.6618181818185,5.909090909090909
2023-12-25,Australia,Chair,9141.22052631579,1648.9684210526316,4.7368421052631575
2023-12-25,Australia,Laptop,80522.73,16313.913333333336,3.3333333333333335
2023-12-25,Australia,Monitor,20226.46,3164.7,0.0
2023-12-25,Australia,Mobile,39560.14571428572,7223.732857142858,4.285714285714286
2023-12-25,Brazil,Keyboard,3508.39,643.42,0.0
2023-12-25,Brazil,Keyboard,3068.98,640.64,15.0
2023-12-25,Brazil,Keyboard,3290.12,572.39,0.0
2023-12-25,Brazil,Headphones,4039.65,599.6,5.0
2023-12-25,Brazil,Tablet,27857.849374999998,5325.19125,5.625
2023-12-25,Brazil,Chair,8409.55,1259.15,0.0
2023-12-25,Brazil,Chair,8471.48,1118.7,0.0
2023-12-25,Brazil,Chair,7462.67,1030.62,15.0
2023-12-25,Brazil,Laptop,67200.902,12769.728,2.6666666666666665
2023-12-25,Brazil,Monitor,16889.165624999998,3141.50875,5.3125
2023-12-25,Brazil,Mobile,33897.045999999995,6172.065499999999,3.75
2023-12-25,UAE,Keyboard,5519.12,1196.93,5.0
2023-12-25,UAE,Keyboard,5931.47,853.87,5.0
2023-12-25,UAE,Headphones,7339.046521739131,1374.101739130435,4.130434782608695
2023-12-25,UAE,Tablet,40628.84,7679.51,10.0
2023-12-25,UAE,Chair,11456.74,1718.83,0.0
2023-12-25,UAE,Laptop,109826.318,18904.514000000003,6.0
2023-12-25,UAE,Monitor,27041.085555555554,5426.233333333334,4.444444444444445
2023-12-25,UAE,Mobile,55409.46,9248.48,5.714285714285714
2023-12-26,USA,Keyboard,4543.83,1080.84,0.0
2023-12-26,USA,Keyboard,4355.29,963.97,15.0
2023-12-26,USA,Keyboard,4704.46,965.44,5.0
2023-12-26,USA,Keyboard,4829.67,888.9,15.0
2023-12-26,USA,Keyboard,5078.63,1001.02,5.0
2023-12-26,USA,Headphones,6075.03,1431.68,0.0
2023-12-26,USA,Tablet,39575.22235294118,7448.901176470588,2.9411764705882355
2023-12-26,USA,Chair,10992.633939393942,2126.513636363636,3.9393939393939394
2023-12-26,USA,Laptop,100722.8,14351.6,5.0
2023-12-26,USA,Laptop,91854.23,14880.16,0.0
2023-12-26,USA,Laptop,91626.36,15841.51,0.0
2023-12-26,USA,Monitor,23240.17,3333.54,5.0
2023-12-26,USA,Monitor,25423.68,4893.38,0.0
2023-12-26,USA,Mobile,47698.13192307692,8877.206538461538,5.1923076923076925
2023-12-26,India,Keyboard,2796.12,516.95,10.0
2023-12-26,India,Keyboard,2748.11,547.16,0.0
2023-12-26,India,Headphones,3778.706440677966,714.5635593220339,4.406779661016949
2023-12-26,India,Tablet,20026.25,3472.73,0.0
2023-12-26,India,Chair,5883.29,774.65,0.0
2023-12-26,India,Laptop,54412.62407407407,10126.217407407406,4.62962962962963
2023-12-26,India,Monitor,14015.54,2295.5,0.0
2023-12-26,India,Mobile,25038.29,5552.67,0.0
2023-12-26,India,Mobile,29177.93,3864.88,5.0
2023-12-26,Germany,Keyboard,3756.77,851.95,0.0
2023-12-26,Germany,Keyboard,3948.57,796.1,5.0
2023-12-26,Germany,Headphones,5349.75,1072.91,0.0
2023-12-26,Germany,Tablet,36649.867999999995,6663.345333333332,3.3333333333333335
2023-12-26,Germany,Chair,11004.12,1697.13,10.0
2023-12-26,Germany,Laptop,81032.04,10613.11,0.0
2023-12-26,Germany,Monitor,22219.3,5169.79,10.0
2023-12-26,Germany,Mobile,43825.43538461539,8030.7269230769225,1.5384615384615385
2023-12-26,UK,Keyboard,3560.82,497.47,5.0
2023-12-26,UK,Keyboard,3952.64,639.91,10.0
2023-12-26,UK,Headphones,5303.634137931035,969.5241379310345,2.7586206896551726
2023-12-26,UK,Tablet,34968.28,4650.06,0.0
2023-12-26,UK,Chair,9051.178421052633,1635.7257894736842,6.842105263157895
2023-12-26,UK,Laptop,78726.535,13968.457499999999,4.583333333333333
2023-12-26,UK,Monitor,19279.69,2581.35,10.0
2023-12-26,UK,Mobile,41617.08,9092.8,5.0
2023-12-26,UK,Mobile,37373.43,6032.82,0.0
2023-12-26,France,Keyboard,3990.1115384615387,755.1855769230771,4.903846153846154
2023-12-26,France,Headphones,5371.721081081082,981.8627027027027,3.7837837837837838
2023-12-26,France,Tablet,31385.19,4214.5,0.0
2023-12-26,France,Tablet,29179.55,6796.11,5.0
2023-12-26,France,Chair,9227.294782608695,1696.2108695652175,3.9130434782608696
2023-12-26,France,Laptop,85171.37,15948.98,0.0
2023-12-26,France,Monitor,17034.34,2936.88,0.0
2023-12-26,France,Mobile,39658.41153846154,6916.551538461538,4.615384615384615
2023-12-26,Japan,Keyboard,5085.05,854.38,10.0
2023-12-26,Japan,Keyboard,5056.71,842.92,0.0
2023-12-26,Japan,Keyboard,4680.15,1120.39,5.0
2023-12-26,Japan,Headphones,5955.67,1287.63,5.0
2023-12-26,Japan,Tablet,41309.11368421053,7649.417894736842,2.8947368421052633
2023-12-26,Japan,Chair,11546.06,2223.74,10.0
2023-12-26,Japan,Laptop,96539.9925,17709.175,3.125
2023-12-26,Japan,Monitor,23163.97,3144.39,0.0
2023-12-26,Japan,Mobile,48693.75111111111,9163.235000000002,4.444444444444445
2023-12-26,Canada,Keyboard,4290.8,852.94,0.0
2023-12-26,Canada,Headphones,5271.541363636363,922.7081818181819,4.7727272727272725
2023-12-26,Canada,Tablet,28290.48,5099.83,0.0
2023-12-26,Canada,Chair,9224.575199999997,1828.1059999999998,4.2
2023-12-26,Canada,Laptop,75574.27,16465.75,0.0
2023-12-26,Canada,Monitor,17442.11,4122.95,5.0
2023-12-26,Canada,Monitor,21422.14,5110.25,10.0
2023-12-26,Canada,Monitor,20866.19,4094.16,5.0
2023-12-26,Canada,Mobile,40697.873999999996,7222.210000000001,4.0
2023-12-26,Australia,Keyboard,4027.441212121212,755.2796969696969,5.151515151515151
2023-12-26,Australia,Headphones,5334.0,1029.4908,3.4
2023-12-26,Australia,Tablet,32579.745454545457,6207.6618181818185,5.909090909090909
2023-12-26,Australia,Chair,9682.17,2272.86,15.0
2023-12-26,Australia,Chair,9604.1,1586.54,10.0
2023-12-26,Australia,Chair,8397.18,1609.57,0.0
2023-12-26,Australia,Laptop,79148.0,13966.55,0.0
2023-12-26,Australia,Monitor,19698.579523809523,3804.879047619047,3.8095238095238093
2023-12-26,Australia,Mobile,39560.14571428572,7223.732857142858,4.285714285714286
2023-12-26,Brazil,Keyboard,3179.6,475.15,0.0
2023-12-26,Brazil,Headphones,3846.99,736.07,0.0
2023-12-26,Brazil,Headphones,4269.94,931.81,5.0
2023-12-26,Brazil,Tablet,27857.849374999998,5325.19125,5.625
2023-12-26,Brazil,Chair,7787.892272727274,1294.1354545454544,3.6363636363636362
2023-12-26,Brazil,Laptop,62862.81,8271.38,5.0
2023-12-26,Brazil,Monitor,16889.165624999998,3141.50875,5.3125
2023-12-26,Brazil,Mobile,33897.045999999995,6172.065499999999,3.75
2023-12-26,UAE,Keyboard,5326.46,1260.49,0.0
2023-12-26,UAE,Headphones,7339.046521739131,1374.101739130435,4.130434782608695
2023-12-26,UAE,Tablet,45480.9225,9590.94875,2.5
2023-12-26,UAE,Chair,12761.44,2914.14,0.0
2023-12-26,UAE,Laptop,109826.318,18904.514000000003,6.0
2023-12-26,UAE,Monitor,27041.085555555554,5426.233333333334,4.444444444444445
2023-12-26,UAE,Mobile,55174.52,9159.25,0.0
2023-12-27,USA,Keyboard,5137.78,744.69,15.0
2023-12-27,USA,Headphones,6488.4,1057.11,0.0
2023-12-27,USA,Headphones,5601.55,1013.46,10.0
2023-12-27,USA,Headphones,5961.61,1338.87,0.0
2023-12-27,USA,Headphones,5674.44,1239.13,10.0
2023-12-27,USA,Tablet,36368.06,6109.22,15.0
2023-12-27,USA,Chair,10992.633939393942,2126.513636363636,3.9393939393939394
2023-12-27,USA,Laptop,95810.75636363636,16880.251818181816,5.2272727272727275
2023-12-27,USA,Monitor,20688.03,3261.94,10.0
2023-12-27,USA,Monitor,24592.83,4259.03,5.0
2023-12-27,USA,Mobile,47698.13192307692,8877.206538461538,5.1923076923076925
2023-12-27,India,Keyboard,2578.19,439.07,0.0
